area_code,imd_decile
LSOA::E01001212,6
LSOA::E01001213,3
LSOA::E01001214,4
LSOA::E01001215,2
LSOA::E01001216,3
LSOA::E01001217,5
LSOA::E01001218,2
LSOA::E01001219,2
LSOA::E01001220,2
LSOA::E01001223,7
LSOA::E01001224,8
LSOA::E01001225,4
LSOA::E01001226,7
LSOA::E01001227,7
LSOA::E01001228,6
LSOA::E01001229,3
LSOA::E01001230,5
LSOA::E01001231,7
LSOA::E01001232,4
LSOA::E01001233,5
LSOA::E01001234,4
LSOA::E01001235,6
LSOA::E01001236,6
LSOA::E01001237,6
LSOA::E01001239,2
LSOA::E01001240,3
LSOA::E01001241,4
LSOA::E01001242,4
LSOA::E01001243,4
LSOA::E01001244,4
LSOA::E01001245,5
LSOA::E01001246,2
LSOA::E01001247,3
LSOA::E01001248,5
LSOA::E01001249,2
LSOA::E01001250,2
LSOA::E01001251,5
LSOA::E01001252,3
LSOA::E01001253,5
LSOA::E01001254,6
LSOA::E01001255,7
LSOA::E01001257,2
LSOA::E01001258,4
LSOA::E01001259,4
LSOA::E01001260,4
LSOA::E01001261,3
LSOA::E01001262,3
LSOA::E01001263,2
LSOA::E01001264,3
LSOA::E01001265,4
LSOA::E01001266,5
LSOA::E01001267,3
LSOA::E01001268,5
LSOA::E01001269,5
LSOA::E01001270,5
LSOA::E01001271,3
LSOA::E01001272,4
LSOA::E01001273,7
LSOA::E01001274,7
LSOA::E01001275,5
LSOA::E01001276,2
LSOA::E01001277,3
LSOA::E01001278,3
LSOA::E01001279,10
LSOA::E01001280,6
LSOA::E01001281,8
LSOA::E01001282,3
LSOA::E01001283,2
LSOA::E01001284,6
LSOA::E01001285,3
LSOA::E01001286,3
LSOA::E01001287,3
LSOA::E01001288,4
LSOA::E01001289,5
LSOA::E01001290,5
LSOA::E01001291,4
LSOA::E01001292,5
LSOA::E01001293,4
LSOA::E01001294,3
LSOA::E01001295,4
LSOA::E01001296,3
LSOA::E01001297,3
LSOA::E01001298,3
LSOA::E01001299,7
LSOA::E01001300,8
LSOA::E01001301,5
LSOA::E01001302,7
LSOA::E01001303,7
LSOA::E01001304,6
LSOA::E01001305,9
LSOA::E01001306,8
LSOA::E01001307,5
LSOA::E01001308,7
LSOA::E01001309,5
LSOA::E01001310,5
LSOA::E01001311,3
LSOA::E01001312,5
LSOA::E01001313,5
LSOA::E01001314,5
LSOA::E01001315,4
LSOA::E01001316,2
LSOA::E01001317,3
LSOA::E01001318,2
LSOA::E01001319,5
LSOA::E01001320,2
LSOA::E01001321,3
LSOA::E01001322,3
LSOA::E01001323,3
LSOA::E01001324,2
LSOA::E01001325,3
LSOA::E01001326,2
LSOA::E01001327,3
LSOA::E01001328,2
LSOA::E01001329,3
LSOA::E01001330,1
LSOA::E01001331,2
LSOA::E01001332,2
LSOA::E01001333,2
LSOA::E01001334,2
LSOA::E01001335,4
LSOA::E01001336,4
LSOA::E01001337,3
LSOA::E01001338,3
LSOA::E01001339,3
LSOA::E01001340,1
LSOA::E01001341,4
LSOA::E01001342,4
LSOA::E01001343,5
LSOA::E01001344,3
LSOA::E01001345,4
LSOA::E01001346,3
LSOA::E01001347,3
LSOA::E01001348,2
LSOA::E01001349,2
LSOA::E01001350,6
LSOA::E01001351,3
LSOA::E01001352,6
LSOA::E01001353,5
LSOA::E01001354,4
LSOA::E01001355,4
LSOA::E01001356,1
LSOA::E01001357,5
LSOA::E01001358,4
LSOA::E01001359,2
LSOA::E01001360,3
LSOA::E01001361,1
LSOA::E01001362,2
LSOA::E01001363,3
LSOA::E01001364,2
LSOA::E01001365,3
LSOA::E01001366,2
LSOA::E01001367,2
LSOA::E01001368,2
LSOA::E01001369,2
LSOA::E01001370,3
LSOA::E01001371,2
LSOA::E01001372,3
LSOA::E01001373,3
LSOA::E01001374,8
LSOA::E01001375,9
LSOA::E01001376,4
LSOA::E01001377,8
LSOA::E01001379,9
LSOA::E01001380,9
LSOA::E01001381,4
LSOA::E01001382,8
LSOA::E01001383,7
LSOA::E01001384,7
LSOA::E01001385,7
LSOA::E01001386,7
LSOA::E01001387,5
LSOA::E01001388,2
LSOA::E01001389,3
LSOA::E01001390,6
LSOA::E01001391,3
LSOA::E01001392,7
LSOA::E01001393,4
LSOA::E01001394,3
LSOA::E01001395,2
LSOA::E01001396,4
LSOA::E01001397,3
LSOA::E01001398,9
LSOA::E01001399,7
LSOA::E01001400,7
LSOA::E01001401,6
LSOA::E01001402,7
LSOA::E01001403,6
LSOA::E01001404,5
LSOA::E01001405,6
LSOA::E01001406,3
LSOA::E01001407,5
LSOA::E01001408,6
LSOA::E01001409,2
LSOA::E01001410,2
LSOA::E01001411,5
LSOA::E01001412,3
LSOA::E01001413,8
LSOA::E01001414,2
LSOA::E01001415,5
LSOA::E01001416,10
LSOA::E01001417,10
LSOA::E01001418,5
LSOA::E01001419,5
LSOA::E01001420,4
LSOA::E01001421,5
LSOA::E01001422,9
LSOA::E01001423,2
LSOA::E01001424,1
LSOA::E01001425,1
LSOA::E01001426,1
LSOA::E01001427,1
LSOA::E01001428,2
LSOA::E01001429,1
LSOA::E01001430,1
LSOA::E01001431,1
LSOA::E01001432,1
LSOA::E01001433,1
LSOA::E01001434,3
LSOA::E01001435,3
LSOA::E01001436,2
LSOA::E01001437,1
LSOA::E01001438,2
LSOA::E01001439,1
LSOA::E01001440,2
LSOA::E01001441,2
LSOA::E01001442,1
LSOA::E01001444,3
LSOA::E01001445,2
LSOA::E01001446,2
LSOA::E01001447,1
LSOA::E01001448,2
LSOA::E01001449,2
LSOA::E01001450,4
LSOA::E01001451,7
LSOA::E01001452,9
LSOA::E01001453,10
LSOA::E01001454,9
LSOA::E01001455,8
LSOA::E01001456,10
LSOA::E01001457,6
LSOA::E01001458,1
LSOA::E01001459,2
LSOA::E01001460,1
LSOA::E01001461,1
LSOA::E01001462,2
LSOA::E01001463,3
LSOA::E01001464,2
LSOA::E01001465,2
LSOA::E01001466,2
LSOA::E01001467,2
LSOA::E01001468,4
LSOA::E01001469,5
LSOA::E01001470,8
LSOA::E01001471,6
LSOA::E01001472,7
LSOA::E01001473,7
LSOA::E01001474,8
LSOA::E01001475,10
LSOA::E01001476,2
LSOA::E01001477,2
LSOA::E01001478,4
LSOA::E01001479,1
LSOA::E01001480,2
LSOA::E01001481,2
LSOA::E01001482,1
LSOA::E01001483,1
LSOA::E01001484,3
LSOA::E01001485,1
LSOA::E01001486,1
LSOA::E01001487,1
LSOA::E01001488,1
LSOA::E01001489,2
LSOA::E01001491,2
LSOA::E01001492,2
LSOA::E01001493,3
LSOA::E01001494,6
LSOA::E01001495,5
LSOA::E01001496,6
LSOA::E01001497,4
LSOA::E01001498,4
LSOA::E01001499,4
LSOA::E01001500,5
LSOA::E01001501,3
LSOA::E01001502,2
LSOA::E01001503,2
LSOA::E01001504,3
LSOA::E01001505,2
LSOA::E01001507,2
LSOA::E01001508,2
LSOA::E01001509,1
LSOA::E01001511,4
LSOA::E01001512,4
LSOA::E01001513,2
LSOA::E01001514,4
LSOA::E01001515,2
LSOA::E01001516,3
LSOA::E01001517,1
LSOA::E01001518,4
LSOA::E01001520,5
LSOA::E01001521,8
LSOA::E01001522,5
LSOA::E01001523,8
LSOA::E01001524,5
LSOA::E01001525,5
LSOA::E01001526,8
LSOA::E01001527,5
LSOA::E01001528,2
LSOA::E01001529,2
LSOA::E01001530,4
LSOA::E01001531,9
LSOA::E01001532,9
LSOA::E01001533,10
LSOA::E01001534,6
LSOA::E01001535,7
LSOA::E01001536,4
LSOA::E01001537,6
LSOA::E01001538,9
LSOA::E01001539,7
LSOA::E01001540,6
LSOA::E01001541,9
LSOA::E01001542,4
LSOA::E01001543,8
LSOA::E01001544,8
LSOA::E01001545,1
LSOA::E01001546,2
LSOA::E01001547,2
LSOA::E01001548,2
LSOA::E01001549,1
LSOA::E01001550,2
LSOA::E01001551,1
LSOA::E01001552,3
LSOA::E01001553,2
LSOA::E01001554,1
LSOA::E01001555,2
LSOA::E01001556,4
LSOA::E01001557,2
LSOA::E01001558,1
LSOA::E01001559,2
LSOA::E01001560,2
LSOA::E01001562,1
LSOA::E01001563,5
LSOA::E01001564,8
LSOA::E01001565,6
LSOA::E01001566,6
LSOA::E01001567,10
LSOA::E01001568,10
LSOA::E01001569,5
LSOA::E01001570,5
LSOA::E01001571,5
LSOA::E01001572,5
LSOA::E01001573,5
LSOA::E01001574,2
LSOA::E01001575,2
LSOA::E01001576,2
LSOA::E01001577,3
LSOA::E01001578,3
LSOA::E01001579,3
LSOA::E01001580,8
LSOA::E01001581,4
LSOA::E01001582,4
LSOA::E01001583,7
LSOA::E01001584,8
LSOA::E01001585,7
LSOA::E01001586,5
LSOA::E01001587,8
LSOA::E01001588,3
LSOA::E01001589,3
LSOA::E01001590,5
LSOA::E01001591,3
LSOA::E01001592,7
LSOA::E01001593,8
LSOA::E01001594,3
LSOA::E01001595,4
LSOA::E01001596,9
LSOA::E01001597,6
LSOA::E01001598,7
LSOA::E01001599,5
LSOA::E01001600,6
LSOA::E01001601,8
LSOA::E01001602,2
LSOA::E01001603,2
LSOA::E01001604,6
LSOA::E01001605,10
LSOA::E01001606,10
LSOA::E01001607,6
LSOA::E01001608,8
LSOA::E01001609,5
LSOA::E01001610,7
LSOA::E01001611,5
LSOA::E01001613,4
LSOA::E01001614,10
LSOA::E01001615,5
LSOA::E01001617,7
LSOA::E01001618,5
LSOA::E01001619,7
LSOA::E01001620,3
LSOA::E01001621,3
LSOA::E01001623,4
LSOA::E01001624,4
LSOA::E01001625,2
LSOA::E01001629,2
LSOA::E01001631,2
LSOA::E01001632,3
LSOA::E01001633,3
LSOA::E01001634,2
LSOA::E01001635,3
LSOA::E01001636,3
LSOA::E01001637,3
LSOA::E01001638,2
LSOA::E01001641,6
LSOA::E01001642,6
LSOA::E01001644,6
LSOA::E01001645,4
LSOA::E01001646,4
LSOA::E01001647,6
LSOA::E01001648,5
LSOA::E01001649,3
LSOA::E01001650,3
LSOA::E01001651,2
LSOA::E01001652,5
LSOA::E01001653,2
LSOA::E01001654,2
LSOA::E01001655,2
LSOA::E01001656,6
LSOA::E01001657,7
LSOA::E01001658,6
LSOA::E01001659,6
LSOA::E01001660,3
LSOA::E01001661,3
LSOA::E01001664,6
LSOA::E01001665,5
LSOA::E01001666,5
LSOA::E01001669,3
LSOA::E01001671,3
LSOA::E01001672,3
LSOA::E01001673,2
LSOA::E01001674,3
LSOA::E01001675,3
LSOA::E01001676,2
LSOA::E01001677,3
LSOA::E01001678,5
LSOA::E01001679,6
LSOA::E01001680,8
LSOA::E01001681,6
LSOA::E01001682,5
LSOA::E01001683,4
LSOA::E01001684,4
LSOA::E01001685,4
LSOA::E01001686,4
LSOA::E01001687,2
LSOA::E01001688,3
LSOA::E01001690,2
LSOA::E01001692,2
LSOA::E01001693,2
LSOA::E01001694,3
LSOA::E01001695,3
LSOA::E01001696,3
LSOA::E01001697,3
LSOA::E01001698,3
LSOA::E01001699,4
LSOA::E01001700,3
LSOA::E01001701,4
LSOA::E01001702,2
LSOA::E01001703,2
LSOA::E01001704,3
LSOA::E01001705,2
LSOA::E01001708,6
LSOA::E01001710,2
LSOA::E01001712,2
LSOA::E01001714,4
LSOA::E01001715,4
LSOA::E01001716,2
LSOA::E01001717,4
LSOA::E01001718,5
LSOA::E01001719,3
LSOA::E01001720,6
LSOA::E01001722,1
LSOA::E01001723,3
LSOA::E01001724,4
LSOA::E01001725,1
LSOA::E01001726,1
LSOA::E01001727,2
LSOA::E01001728,1
LSOA::E01001729,1
LSOA::E01001730,2
LSOA::E01001731,3
LSOA::E01001732,2
LSOA::E01001733,5
LSOA::E01001734,3
LSOA::E01001735,3
LSOA::E01001736,6
LSOA::E01001737,6
LSOA::E01001738,4
LSOA::E01001739,5
LSOA::E01001740,2
LSOA::E01001741,7
LSOA::E01001742,4
LSOA::E01001744,4
LSOA::E01001745,2
LSOA::E01001746,2
LSOA::E01001747,3
LSOA::E01001749,4
LSOA::E01001750,3
LSOA::E01001751,8
LSOA::E01001753,2
LSOA::E01001755,2
LSOA::E01001756,5
LSOA::E01001757,2
LSOA::E01001758,2
LSOA::E01001759,4
LSOA::E01001760,2
LSOA::E01001761,2
LSOA::E01001762,1
LSOA::E01001763,4
LSOA::E01001764,3
LSOA::E01001765,2
LSOA::E01001767,3
LSOA::E01001768,4
LSOA::E01001769,5
LSOA::E01001770,2
LSOA::E01001772,3
LSOA::E01001773,3
LSOA::E01001774,4
LSOA::E01001775,2
LSOA::E01001776,3
LSOA::E01001777,5
LSOA::E01001780,2
LSOA::E01001781,2
LSOA::E01001783,2
LSOA::E01001784,3
LSOA::E01001785,4
LSOA::E01001786,2
LSOA::E01001787,2
LSOA::E01001788,2
LSOA::E01001789,4
LSOA::E01001790,2
LSOA::E01001791,3
LSOA::E01001792,3
LSOA::E01001793,4
LSOA::E01001794,5
LSOA::E01001795,3
LSOA::E01001796,3
LSOA::E01001798,2
LSOA::E01001799,1
LSOA::E01001800,1
LSOA::E01001801,2
LSOA::E01001802,2
LSOA::E01001803,6
LSOA::E01001804,2
LSOA::E01001805,3
LSOA::E01001806,4
LSOA::E01001807,1
LSOA::E01001808,1
LSOA::E01001809,1
LSOA::E01001811,1
LSOA::E01001812,1
LSOA::E01001813,2
LSOA::E01001814,1
LSOA::E01001815,3
LSOA::E01001816,4
LSOA::E01001819,4
LSOA::E01001820,3
LSOA::E01001821,2
LSOA::E01001822,1
LSOA::E01001823,1
LSOA::E01001824,1
LSOA::E01001825,1
LSOA::E01001826,1
LSOA::E01001827,1
LSOA::E01001828,2
LSOA::E01001829,8
LSOA::E01001830,3
LSOA::E01001831,4
LSOA::E01001832,4
LSOA::E01001833,3
LSOA::E01001834,4
LSOA::E01001835,5
LSOA::E01001836,3
LSOA::E01001837,6
LSOA::E01001838,1
LSOA::E01001839,2
LSOA::E01001840,2
LSOA::E01001841,3
LSOA::E01001842,2
LSOA::E01001843,3
LSOA::E01001844,4
LSOA::E01001845,1
LSOA::E01001846,2
LSOA::E01001847,1
LSOA::E01001848,3
LSOA::E01001849,3
LSOA::E01001850,2
LSOA::E01001851,7
LSOA::E01001852,6
LSOA::E01001853,6
LSOA::E01001854,4
LSOA::E01001855,6
LSOA::E01001856,3
LSOA::E01001857,2
LSOA::E01001858,4
LSOA::E01001859,6
LSOA::E01001860,3
LSOA::E01001861,3
LSOA::E01001862,3
LSOA::E01001863,6
LSOA::E01001864,5
LSOA::E01001865,8
LSOA::E01001866,6
LSOA::E01001867,6
LSOA::E01001868,2
LSOA::E01001869,7
LSOA::E01001870,6
LSOA::E01001871,7
LSOA::E01001872,5
LSOA::E01001873,5
LSOA::E01001875,2
LSOA::E01001876,3
LSOA::E01001877,3
LSOA::E01001878,2
LSOA::E01001879,3
LSOA::E01001880,4
LSOA::E01001881,6
LSOA::E01001882,6
LSOA::E01001883,6
LSOA::E01001884,3
LSOA::E01001885,1
LSOA::E01001886,4
LSOA::E01001887,4
LSOA::E01001888,7
LSOA::E01001889,6
LSOA::E01001890,6
LSOA::E01001891,9
LSOA::E01001892,4
LSOA::E01001893,4
LSOA::E01001894,3
LSOA::E01001895,5
LSOA::E01001896,5
LSOA::E01001897,6
LSOA::E01001898,6
LSOA::E01001899,3
LSOA::E01001900,2
LSOA::E01001901,8
LSOA::E01001902,5
LSOA::E01001903,4
LSOA::E01001904,8
LSOA::E01001905,8
LSOA::E01001906,7
LSOA::E01001907,8
LSOA::E01001908,6
LSOA::E01001909,5
LSOA::E01001910,5
LSOA::E01001911,2
LSOA::E01001912,2
LSOA::E01001913,8
LSOA::E01001914,4
LSOA::E01001915,7
LSOA::E01001916,9
LSOA::E01001917,7
LSOA::E01001918,6
LSOA::E01001919,9
LSOA::E01001920,2
LSOA::E01001921,6
LSOA::E01001922,7
LSOA::E01001923,6
LSOA::E01001924,9
LSOA::E01001925,8
LSOA::E01001926,8
LSOA::E01001927,9
LSOA::E01001928,6
LSOA::E01001929,8
LSOA::E01001930,4
LSOA::E01001931,7
LSOA::E01001932,5
LSOA::E01001933,6
LSOA::E01001934,5
LSOA::E01001935,5
LSOA::E01001937,7
LSOA::E01001938,3
LSOA::E01001940,3
LSOA::E01001941,3
LSOA::E01001942,4
LSOA::E01001943,3
LSOA::E01001944,1
LSOA::E01001945,5
LSOA::E01001946,6
LSOA::E01001947,2
LSOA::E01001948,6
LSOA::E01001949,8
LSOA::E01001950,7
LSOA::E01001951,6
LSOA::E01001952,6
LSOA::E01001953,4
LSOA::E01001954,4
LSOA::E01001955,3
LSOA::E01001956,4
LSOA::E01001957,2
LSOA::E01001958,2
LSOA::E01001959,3
LSOA::E01001960,5
LSOA::E01001961,2
LSOA::E01001962,6
LSOA::E01001963,9
LSOA::E01001964,6
LSOA::E01001965,9
LSOA::E01001966,8
LSOA::E01001967,9
LSOA::E01001968,8
LSOA::E01001969,3
LSOA::E01001970,2
LSOA::E01001971,1
LSOA::E01001972,3
LSOA::E01001973,4
LSOA::E01001974,3
LSOA::E01001975,3
LSOA::E01001976,2
LSOA::E01001977,2
LSOA::E01001978,1
LSOA::E01001979,1
LSOA::E01001980,2
LSOA::E01001981,2
LSOA::E01001982,2
LSOA::E01001983,3
LSOA::E01001984,6
LSOA::E01001985,9
LSOA::E01001986,7
LSOA::E01001987,9
LSOA::E01001988,8
LSOA::E01001989,8
LSOA::E01001990,6
LSOA::E01001991,7
LSOA::E01001992,9
LSOA::E01001993,10
LSOA::E01001994,8
LSOA::E01001995,4
LSOA::E01001996,8
LSOA::E01001997,7
LSOA::E01001998,5
LSOA::E01001999,4
LSOA::E01002000,5
LSOA::E01002001,5
LSOA::E01002002,2
LSOA::E01002003,2
LSOA::E01002004,5
LSOA::E01002005,7
LSOA::E01002006,7
LSOA::E01002007,8
LSOA::E01002008,9
LSOA::E01002009,8
LSOA::E01002010,6
LSOA::E01002011,6
LSOA::E01002013,7
LSOA::E01002014,4
LSOA::E01002015,3
LSOA::E01002016,5
LSOA::E01002017,4
LSOA::E01002018,4
LSOA::E01002019,9
LSOA::E01002020,6
LSOA::E01002021,9
LSOA::E01002022,8
LSOA::E01002023,8
LSOA::E01002024,7
LSOA::E01002025,10
LSOA::E01002026,1
LSOA::E01002027,2
LSOA::E01002028,2
LSOA::E01002029,2
LSOA::E01002030,2
LSOA::E01002031,2
LSOA::E01002032,2
LSOA::E01002033,2
LSOA::E01002034,1
LSOA::E01002036,1
LSOA::E01002037,1
LSOA::E01002038,1
LSOA::E01002039,1
LSOA::E01002040,1
LSOA::E01002041,1
LSOA::E01002042,4
LSOA::E01002043,2
LSOA::E01002044,3
LSOA::E01002045,2
LSOA::E01002046,2
LSOA::E01002047,5
LSOA::E01002048,3
LSOA::E01002049,2
LSOA::E01002050,1
LSOA::E01002051,1
LSOA::E01002052,2
LSOA::E01002053,2
LSOA::E01002054,1
LSOA::E01002055,1
LSOA::E01002056,2
LSOA::E01002057,3
LSOA::E01002058,3
LSOA::E01002059,5
LSOA::E01002060,7
LSOA::E01002061,7
LSOA::E01002062,6
LSOA::E01002063,4
LSOA::E01002064,4
LSOA::E01002065,3
LSOA::E01002066,2
LSOA::E01002067,2
LSOA::E01002068,2
LSOA::E01002069,1
LSOA::E01002070,4
LSOA::E01002071,1
LSOA::E01002072,2
LSOA::E01002073,2
LSOA::E01002074,1
LSOA::E01002075,2
LSOA::E01002076,1
LSOA::E01002077,2
LSOA::E01002078,4
LSOA::E01002079,3
LSOA::E01002081,2
LSOA::E01002082,1
LSOA::E01002083,5
LSOA::E01002084,3
LSOA::E01002085,3
LSOA::E01002086,4
LSOA::E01002087,3
LSOA::E01002088,3
LSOA::E01002089,1
LSOA::E01002090,2
LSOA::E01002091,1
LSOA::E01002092,1
LSOA::E01002093,1
LSOA::E01002094,2
LSOA::E01002095,1
LSOA::E01002096,2
LSOA::E01002097,2
LSOA::E01002098,3
LSOA::E01002099,1
LSOA::E01002100,2
LSOA::E01002101,3
LSOA::E01002102,2
LSOA::E01002103,3
LSOA::E01002104,3
LSOA::E01002105,2
LSOA::E01002106,6
LSOA::E01002107,7
LSOA::E01002108,8
LSOA::E01002109,8
LSOA::E01002110,7
LSOA::E01002111,5
LSOA::E01002112,8
LSOA::E01002113,5
LSOA::E01002114,5
LSOA::E01002115,5
LSOA::E01002116,7
LSOA::E01002118,3
LSOA::E01002119,4
LSOA::E01002120,2
LSOA::E01002121,5
LSOA::E01002122,6
LSOA::E01002123,4
LSOA::E01002124,5
LSOA::E01002125,4
LSOA::E01002127,6
LSOA::E01002128,4
LSOA::E01002129,4
LSOA::E01002130,3
LSOA::E01002131,3
LSOA::E01002132,7
LSOA::E01002133,3
LSOA::E01002134,7
LSOA::E01002135,5
LSOA::E01002136,6
LSOA::E01002137,8
LSOA::E01002138,5
LSOA::E01002139,3
LSOA::E01002140,5
LSOA::E01002141,5
LSOA::E01002142,6
LSOA::E01002143,5
LSOA::E01002144,7
LSOA::E01002145,5
LSOA::E01002146,10
LSOA::E01002147,10
LSOA::E01002148,9
LSOA::E01002149,10
LSOA::E01002150,7
LSOA::E01002151,3
LSOA::E01002152,9
LSOA::E01002153,9
LSOA::E01002155,9
LSOA::E01002156,10
LSOA::E01002157,7
LSOA::E01002158,10
LSOA::E01002159,7
LSOA::E01002160,5
LSOA::E01002161,6
LSOA::E01002162,5
LSOA::E01002163,9
LSOA::E01002164,6
LSOA::E01002165,5
LSOA::E01002166,6
LSOA::E01002167,5
LSOA::E01002168,4
LSOA::E01002169,4
LSOA::E01002170,6
LSOA::E01002171,6
LSOA::E01002172,6
LSOA::E01002173,8
LSOA::E01002174,8
LSOA::E01002175,7
LSOA::E01002176,6
LSOA::E01002177,6
LSOA::E01002178,8
LSOA::E01002179,3
LSOA::E01002181,5
LSOA::E01002182,5
LSOA::E01002183,4
LSOA::E01002184,4
LSOA::E01002185,3
LSOA::E01002186,5
LSOA::E01002187,7
LSOA::E01002188,10
LSOA::E01002189,8
LSOA::E01002190,10
LSOA::E01002191,10
LSOA::E01002192,9
LSOA::E01002193,7
LSOA::E01002194,10
LSOA::E01002195,9
LSOA::E01002196,10
LSOA::E01002197,7
LSOA::E01002198,5
LSOA::E01002199,6
LSOA::E01002200,6
LSOA::E01002201,7
LSOA::E01002202,3
LSOA::E01002203,5
LSOA::E01002204,4
LSOA::E01002206,6
LSOA::E01002207,7
LSOA::E01002208,10
LSOA::E01002209,7
LSOA::E01002210,8
LSOA::E01002211,4
LSOA::E01002212,3
LSOA::E01002214,4
LSOA::E01002215,3
LSOA::E01002216,6
LSOA::E01002217,4
LSOA::E01002218,5
LSOA::E01002219,3
LSOA::E01002220,6
LSOA::E01002221,4
LSOA::E01002222,6
LSOA::E01002223,6
LSOA::E01002224,3
LSOA::E01002225,9
LSOA::E01002226,5
LSOA::E01002227,3
LSOA::E01002228,5
LSOA::E01002229,4
LSOA::E01002230,7
LSOA::E01002231,4
LSOA::E01002232,4
LSOA::E01002233,3
LSOA::E01002234,4
LSOA::E01002235,3
LSOA::E01002236,4
LSOA::E01002237,5
LSOA::E01002238,7
LSOA::E01002239,8
LSOA::E01002240,6
LSOA::E01002241,5
LSOA::E01002242,8
LSOA::E01002243,3
LSOA::E01002244,6
LSOA::E01002245,6
LSOA::E01002246,6
LSOA::E01002247,4
LSOA::E01002248,4
LSOA::E01002250,5
LSOA::E01002251,4
LSOA::E01002252,9
LSOA::E01002253,10
LSOA::E01002254,10
LSOA::E01002255,8
LSOA::E01002256,10
LSOA::E01002257,10
LSOA::E01002258,6
LSOA::E01002259,9
LSOA::E01002260,7
LSOA::E01002261,7
LSOA::E01002262,7
LSOA::E01002263,9
LSOA::E01002264,2
LSOA::E01002265,8
LSOA::E01002266,7
LSOA::E01002267,5
LSOA::E01002268,7
LSOA::E01002269,8
LSOA::E01002270,10
LSOA::E01002271,10
LSOA::E01002272,9
LSOA::E01002273,8
LSOA::E01002274,9
LSOA::E01002275,10
LSOA::E01002276,3
LSOA::E01002277,3
LSOA::E01002278,3
LSOA::E01002279,4
LSOA::E01002280,2
LSOA::E01002281,2
LSOA::E01002282,1
LSOA::E01002283,4
LSOA::E01002284,3
LSOA::E01002285,10
LSOA::E01002286,10
LSOA::E01002287,9
LSOA::E01002288,10
LSOA::E01002289,8
LSOA::E01002290,9
LSOA::E01002291,7
LSOA::E01002292,5
LSOA::E01002294,8
LSOA::E01002295,6
LSOA::E01002296,6
LSOA::E01002297,2
LSOA::E01002298,7
LSOA::E01002299,5
LSOA::E01002300,8
LSOA::E01002301,7
LSOA::E01002302,7
LSOA::E01002303,3
LSOA::E01002304,5
LSOA::E01002305,5
LSOA::E01002306,2
LSOA::E01002307,5
LSOA::E01002308,4
LSOA::E01002309,4
LSOA::E01002310,2
LSOA::E01002311,4
LSOA::E01002312,4
LSOA::E01002313,3
LSOA::E01002314,2
LSOA::E01002315,4
LSOA::E01002316,2
LSOA::E01002317,10
LSOA::E01002318,9
LSOA::E01002319,4
LSOA::E01002320,9
LSOA::E01002321,9
LSOA::E01002322,9
LSOA::E01002323,9
LSOA::E01002324,6
LSOA::E01002325,4
LSOA::E01002326,4
LSOA::E01002327,7
LSOA::E01002328,9
LSOA::E01002329,7
LSOA::E01002330,5
LSOA::E01002331,7
LSOA::E01002332,6
LSOA::E01002333,9
LSOA::E01002334,9
LSOA::E01002335,5
LSOA::E01002336,7
LSOA::E01002337,8
LSOA::E01002338,7
LSOA::E01002339,10
LSOA::E01002340,9
LSOA::E01002341,9
LSOA::E01002342,4
LSOA::E01002343,7
LSOA::E01002344,5
LSOA::E01002345,3
LSOA::E01002346,4
LSOA::E01002347,7
LSOA::E01002348,7
LSOA::E01002349,6
LSOA::E01002350,3
LSOA::E01002351,7
LSOA::E01002352,5
LSOA::E01002353,5
LSOA::E01002354,10
LSOA::E01002355,10
LSOA::E01002356,2
LSOA::E01002358,5
LSOA::E01002359,10
LSOA::E01002360,5
LSOA::E01002361,5
LSOA::E01002362,9
LSOA::E01002363,5
LSOA::E01002364,9
LSOA::E01002365,6
LSOA::E01002366,8
LSOA::E01002367,8
LSOA::E01002368,3
LSOA::E01002369,5
LSOA::E01002370,4
LSOA::E01002371,6
LSOA::E01002372,8
LSOA::E01002373,6
LSOA::E01002374,5
LSOA::E01002375,3
LSOA::E01002376,10
LSOA::E01002377,7
LSOA::E01002378,9
LSOA::E01002379,7
LSOA::E01002380,4
LSOA::E01002381,6
LSOA::E01002382,8
LSOA::E01002383,8
LSOA::E01002384,10
LSOA::E01002385,9
LSOA::E01002386,7
LSOA::E01002387,10
LSOA::E01002388,10
LSOA::E01002389,10
LSOA::E01002390,10
LSOA::E01002391,8
LSOA::E01002392,2
LSOA::E01002393,4
LSOA::E01002394,4
LSOA::E01002395,4
LSOA::E01002396,3
LSOA::E01002397,2
LSOA::E01002398,5
LSOA::E01002399,5
LSOA::E01002400,3
LSOA::E01002401,3
LSOA::E01002402,3
LSOA::E01002403,3
LSOA::E01002404,2
LSOA::E01002405,3
LSOA::E01002408,2
LSOA::E01002409,4
LSOA::E01002410,5
LSOA::E01002411,5
LSOA::E01002412,6
LSOA::E01002413,3
LSOA::E01002414,8
LSOA::E01002415,10
LSOA::E01002416,9
LSOA::E01002417,9
LSOA::E01002418,7
LSOA::E01002419,9
LSOA::E01002420,7
LSOA::E01002421,8
LSOA::E01002422,4
LSOA::E01002423,4
LSOA::E01002424,5
LSOA::E01002425,3
LSOA::E01002426,4
LSOA::E01002427,6
LSOA::E01002428,6
LSOA::E01002429,3
LSOA::E01002430,10
LSOA::E01002431,10
LSOA::E01002432,8
LSOA::E01002433,6
LSOA::E01002434,10
LSOA::E01002435,10
LSOA::E01002436,8
LSOA::E01002437,10
LSOA::E01002438,6
LSOA::E01002439,5
LSOA::E01002440,4
